country,code,year,emissions/capita,gdp/capita,population,continent
Nigeria,NGA,1930,0.034463122,,26735105,Africa
Nigeria,NGA,1929,0.03472501,,26326182,Africa
Nigeria,NGA,1928,0.036660053,,25918352,Africa
Nigeria,NGA,1927,0.03724444,,25511677,Africa
Nigeria,NGA,1942,0.03794054,,32158274,Africa
Nigeria,NGA,1949,0.039970636,,36467880,Africa
Nigeria,NGA,1945,0.039994642,,33926266,Africa
Nigeria,NGA,1943,0.04089771,,32737123,Africa
Nigeria,NGA,1947,0.043608837,,35158604,Africa
Nigeria,NGA,1948,0.04494948,,35791459,Africa
Nigeria,NGA,1946,0.046582222,,34536939,Africa
Nigeria,NGA,1944,0.048814256,,33326391,Africa
Nigeria,NGA,2020,0.6248663,,208327408,Africa
Nigeria,NGA,2019,0.6261749,,203304496,Africa
Nigeria,NGA,2021,0.6419209,,213401328,Africa
South Africa,ZAF,1910,2.6783261,1835,6093688,Africa
South Africa,ZAF,1918,3.0701356,1854,6927689,Africa
South Africa,ZAF,1924,3.4235275,2037,7765470,Africa
South Africa,ZAF,1932,2.4518929,2047,9156043,Africa
South Africa,ZAF,1931,2.726999,2128,8973484,Africa
South Africa,ZAF,1925,3.4950352,2171,7928675,Africa
South Africa,ZAF,1926,3.5976698,2228,8095309,Africa
South Africa,ZAF,1930,3.126301,2252,8793161,Africa
South Africa,ZAF,1933,2.5955927,2268,9340853,Africa
South Africa,ZAF,1927,3.4230616,2271,8265446,Africa
South Africa,ZAF,1929,3.4183164,2386,8615057,Africa
South Africa,ZAF,1928,3.3596654,2444,8439158,Africa
South Africa,ZAF,1934,2.8996773,2514,9529394,Africa
South Africa,ZAF,1935,3.165835,2785,9721741,Africa
South Africa,ZAF,1936,3.4018877,3048,9917969,Africa
South Africa,ZAF,1938,3.5882483,3118,10322389,Africa
South Africa,ZAF,1937,3.482543,3249,10118159,Africa
South Africa,ZAF,1939,3.6505048,3272,10528607,Africa
South Africa,ZAF,1940,3.7009332,3419,10736810,Africa
South Africa,ZAF,1941,3.8755639,3510,10946998,Africa
South Africa,ZAF,1942,4.15319,3548,11159168,Africa
South Africa,ZAF,1943,4.103675,3558,11373317,Africa
South Africa,ZAF,1944,4.505553,3610,11591575,Africa
South Africa,ZAF,1945,4.5261164,3631,11814022,Africa
South Africa,ZAF,1947,4.354641,3647,12271803,Africa
South Africa,ZAF,1946,4.454833,3684,12040737,Africa
South Africa,ZAF,1949,4.5429,3819,12764367,Africa
South Africa,ZAF,1948,4.3693614,3848,12507304,Africa
South Africa,ZAF,1950,4.678921,4041,13043843,Africa
South Africa,ZAF,1951,4.88866,4130,13325058,Africa
South Africa,ZAF,1952,5.203211,4175,13622914,Africa
South Africa,ZAF,1953,5.0954423,4264,13933250,Africa
South Africa,ZAF,1954,5.1836734,4404,14255876,Africa
South Africa,ZAF,1955,5.6828437,4511,14594134,Africa
South Africa,ZAF,1956,5.8373923,4645,14948935,Africa
South Africa,ZAF,1958,6.1304398,4685,15700877,Africa
South Africa,ZAF,1957,5.8518734,4704,15320140,Africa
South Africa,ZAF,1959,5.869171,4774,16096459,Africa
South Africa,ZAF,1960,5.9225736,4847,16520438,Africa
South Africa,ZAF,1961,6.010773,4929,16989468,Africa
South Africa,ZAF,1962,6.037203,5067,17503138,Africa
South Africa,ZAF,1963,6.0815763,5294,18042222,Africa
South Africa,ZAF,1964,6.4261346,5499,18603100,Africa
South Africa,ZAF,1965,6.678414,5673,19187198,Africa
South Africa,ZAF,1966,6.4798565,5762,19789772,Africa
South Africa,ZAF,1992,7.215516,5901.9844,41760756,Africa
South Africa,ZAF,1993,7.5330267,5965.9116,42525444,Africa
South Africa,ZAF,1967,6.553437,5993,20410682,Africa
South Africa,ZAF,1991,7.9691763,6034.9004,40910964,Africa
South Africa,ZAF,1968,6.553454,6087,21050540,Africa
South Africa,ZAF,1990,7.847275,6111,39877568,Africa
South Africa,ZAF,1994,7.8250337,6172.9736,43267980,Africa
South Africa,ZAF,1987,9.099414,6212,36119328,Africa
South Africa,ZAF,1986,9.475847,6236,34877840,Africa
South Africa,ZAF,1969,6.595164,6290,21704214,Africa
South Africa,ZAF,1989,8.811032,6306,38668684,Africa
South Africa,ZAF,1988,9.163398,6319,37393848,Africa
South Africa,ZAF,1985,9.595049,6385,33752964,Africa
South Africa,ZAF,1995,8.220288,6406.428,43986088,Africa
South Africa,ZAF,1970,6.688847,6448,22368306,Africa
South Africa,ZAF,1972,7.239002,6550,23698512,Africa
South Africa,ZAF,1983,9.160536,6554,31865176,Africa
South Africa,ZAF,1971,7.311893,6591,23031448,Africa
South Africa,ZAF,1977,7.3432255,6623,27199844,Africa
South Africa,ZAF,1978,7.224443,6653,27943454,Africa
South Africa,ZAF,1973,7.1096945,6655,24382514,Africa
South Africa,ZAF,1984,9.631073,6672,32768206,Africa
South Africa,ZAF,1996,8.141431,6725.791,44661608,Africa
South Africa,ZAF,1979,7.6198573,6746,28697016,Africa
South Africa,ZAF,1976,7.284851,6802,26480298,Africa
South Africa,ZAF,1975,7.1767187,6808,25777966,Africa
South Africa,ZAF,1974,7.0400834,6853,25077016,Africa
South Africa,ZAF,1982,9.039699,6891,31022418,Africa
South Africa,ZAF,1997,8.502075,6950.4717,45285052,Africa
South Africa,ZAF,1980,7.745089,6998,29463546,Africa
South Africa,ZAF,1998,8.222434,7024.2954,45852172,Africa
South Africa,ZAF,1981,8.503257,7141,30232564,Africa
South Africa,ZAF,1999,8.0813,7234.2856,46364680,Africa
South Africa,ZAF,2000,8.075817,7582.7783,46813272,Africa
South Africa,ZAF,2001,7.8630586,7839.6255,47229712,Africa
South Africa,ZAF,2002,7.475733,8171.2065,47661516,Africa
South Africa,ZAF,2003,8.400885,8451.452,48104044,Africa
South Africa,ZAF,2004,9.2475395,8877.921,48556064,Africa
South Africa,ZAF,2005,8.485409,9393.693,49017156,Africa
South Africa,ZAF,2006,9.022819,9978.471,49491764,Africa
South Africa,ZAF,2007,9.298462,10576.291,49996096,Africa
South Africa,ZAF,2009,9.388231,10873.046,51170780,Africa
South Africa,ZAF,2008,9.789216,10977.146,50565816,Africa
South Africa,ZAF,2010,8.937098,11318.6045,51784928,Africa
South Africa,ZAF,2011,8.881489,11838,52443320,Africa
South Africa,ZAF,2012,8.635881,11992,53145036,Africa
South Africa,ZAF,2016,8.099157,12139,56422272,Africa
South Africa,ZAF,2018,7.5905123,12165.795,57339632,Africa
South Africa,ZAF,2013,8.513041,12171,53873608,Africa
South Africa,ZAF,2017,7.757252,12189.357,56641208,Africa
South Africa,ZAF,2014,8.621777,12242,54729556,Africa
South Africa,ZAF,2015,7.9858437,12246,55876504,Africa
South Africa,ZAF,1911,2.5342245,,6194530,Africa
South Africa,ZAF,1912,2.6455321,,6295888,Africa
South Africa,ZAF,1915,2.6849942,,6606440,Africa
South Africa,ZAF,1914,2.7138991,,6501260,Africa
South Africa,ZAF,1922,2.7992258,,7449070,Africa
South Africa,ZAF,1913,2.846874,,6397751,Africa
South Africa,ZAF,1916,3.1115706,,6713319,Africa
South Africa,ZAF,1919,3.1443634,,7042968,Africa
South Africa,ZAF,1917,3.2745202,,6821924,Africa
South Africa,ZAF,1923,3.327644,,7605625,Africa
South Africa,ZAF,1921,3.3304513,,7303334,Africa
South Africa,ZAF,1920,3.4270515,,7168076,Africa
South Africa,ZAF,2021,7.339827,,59392256,Africa
South Africa,ZAF,2020,7.4118633,,58801928,Africa
South Africa,ZAF,2019,8.038351,,58087060,Africa
Zimbabwe,ZWE,1950,1.1391714,1117,2791336,Africa
Zimbabwe,ZWE,1951,1.2167357,1151,2881722,Africa
Zimbabwe,ZWE,1952,1.3263468,1154,2973720,Africa
Zimbabwe,ZWE,2008,0.61512965,1197.5261,12550353,Africa
Zimbabwe,ZWE,1953,1.4012623,1211,3067904,Africa
Zimbabwe,ZWE,1954,1.4936585,1231,3164515,Africa
Zimbabwe,ZWE,2009,0.65062237,1285.0466,12679812,Africa
Zimbabwe,ZWE,1955,1.7079899,1288,3263631,Africa
Zimbabwe,ZWE,2010,0.6817886,1401.8564,12839774,Africa
Zimbabwe,ZWE,1956,1.8056937,1422,3365481,Africa
Zimbabwe,ZWE,2007,0.78993684,1422.1553,12450566,Africa
Zimbabwe,ZWE,1963,1.1250477,1436,4177936,Africa
Zimbabwe,ZWE,1958,1.5613431,1444,3578808,Africa
Zimbabwe,ZWE,2006,0.8406366,1455.7286,12330490,Africa
Zimbabwe,ZWE,1957,1.8024149,1473,3470499,Africa
Zimbabwe,ZWE,1959,1.6889092,1474,3690646,Africa
Zimbabwe,ZWE,1960,1.5613867,1495,3806312,Africa
Zimbabwe,ZWE,2005,0.87514937,1496.0343,12224758,Africa
Zimbabwe,ZWE,1962,1.2072165,1497,4049778,Africa
Zimbabwe,ZWE,2011,0.7955909,1515,13025789,Africa
Zimbabwe,ZWE,1964,1.0368271,1519,4310332,Africa
Zimbabwe,ZWE,1961,1.2891791,1524,3925958,Africa
Zimbabwe,ZWE,2016,0.72882223,1534,14452705,Africa
Zimbabwe,ZWE,1966,1.3165287,1541,4588526,Africa
Zimbabwe,ZWE,2015,0.8657724,1560,14154937,Africa
Zimbabwe,ZWE,1965,1.171356,1568,4447152,Africa
Zimbabwe,ZWE,2017,0.65053254,1582.3662,14751101,Africa
Zimbabwe,ZWE,1968,1.3051972,1592,4886355,Africa
Zimbabwe,ZWE,2014,0.86217934,1594,13855758,Africa
Zimbabwe,ZWE,2012,0.84835947,1604,13265331,Africa
Zimbabwe,ZWE,2013,0.8610116,1604,13555420,Africa
Zimbabwe,ZWE,2004,0.7753253,1604.503,12160885,Africa
Zimbabwe,ZWE,2018,0.7836386,1611.4052,15052191,Africa
Zimbabwe,ZWE,1967,1.1182293,1618,4734700,Africa
Zimbabwe,ZWE,2003,0.8785797,1700.9559,12075835,Africa
Zimbabwe,ZWE,1969,1.3369651,1731,5044170,Africa
Zimbabwe,ZWE,1979,1.4170501,1930,6655837,Africa
Zimbabwe,ZWE,1977,1.4387639,1946,6453047,Africa
Zimbabwe,ZWE,1993,1.4864964,1948.9105,10794921,Africa
Zimbabwe,ZWE,1978,1.416886,1964,6549350,Africa
Zimbabwe,ZWE,1992,1.5705916,1971.4456,10641504,Africa
Zimbabwe,ZWE,1987,1.635153,2004,9277484,Africa
Zimbabwe,ZWE,2002,0.9925902,2025.3177,11984643,Africa
Zimbabwe,ZWE,1970,1.5672214,2043,5202923,Africa
Zimbabwe,ZWE,1980,1.3636944,2064,7049931,Africa
Zimbabwe,ZWE,1984,1.1763473,2067,8398574,Africa
Zimbabwe,ZWE,1995,1.3669575,2102.8599,10994044,Africa
Zimbabwe,ZWE,1986,1.4547427,2107,8983048,Africa
Zimbabwe,ZWE,1994,1.6018265,2110.712,10858598,Africa
Zimbabwe,ZWE,1988,1.6751895,2114,9568745,Africa
Zimbabwe,ZWE,1985,1.1752707,2128,8690516,Africa
Zimbabwe,ZWE,1971,1.6281985,2157,5363424,Africa
Zimbabwe,ZWE,1990,1.5376457,2160,10113899,Africa
Zimbabwe,ZWE,1976,1.7261845,2163,6288395,Africa
Zimbabwe,ZWE,1989,1.6365099,2181,9846352,Africa
Zimbabwe,ZWE,1983,1.2860392,2190,8106359,Africa
Zimbabwe,ZWE,2001,1.050184,2193.7385,11910981,Africa
Zimbabwe,ZWE,2000,1.1676027,2211.1963,11834679,Africa
Zimbabwe,ZWE,1991,1.4937191,2222.2554,10377817,Africa
Zimbabwe,ZWE,1975,1.3630958,2235,6097086,Africa
Zimbabwe,ZWE,1982,1.1250654,2240,7803863,Africa
Zimbabwe,ZWE,1981,1.252961,2243,7506528,Africa
Zimbabwe,ZWE,1972,1.4849186,2268,5532846,Africa
Zimbabwe,ZWE,1974,1.5324749,2275,5903535,Africa
Zimbabwe,ZWE,1973,1.6228468,2283,5712708,Africa
Zimbabwe,ZWE,1996,1.3337514,2292.4875,11178171,Africa
Zimbabwe,ZWE,1999,1.3423662,2323.0093,11716452,Africa
Zimbabwe,ZWE,1997,1.2243872,2326.5388,11362406,Africa
Zimbabwe,ZWE,1998,1.2236484,2369.019,11548365,Africa
Zimbabwe,ZWE,1910,0.33627778,,1304325,Africa
Zimbabwe,ZWE,1912,0.3922924,,1346136,Africa
Zimbabwe,ZWE,1911,0.3927872,,1325186,Africa
Zimbabwe,ZWE,1913,0.4326026,,1367170,Africa
Zimbabwe,ZWE,1932,0.60454965,,1952352,Africa
Zimbabwe,ZWE,1914,0.6162973,,1388533,Africa
Zimbabwe,ZWE,1933,0.6542774,,1991759,Africa
Zimbabwe,ZWE,2020,0.67697036,,15669663,Africa
Zimbabwe,ZWE,2021,0.7062929,,15993525,Africa
Zimbabwe,ZWE,1915,0.7098801,,1410230,Africa
Zimbabwe,ZWE,2019,0.72386146,,15354606,Africa
Zimbabwe,ZWE,1922,0.7946541,,1588373,Africa
Zimbabwe,ZWE,1918,0.81161094,,1477198,Africa
Zimbabwe,ZWE,1931,0.82700545,,1913425,Africa
Zimbabwe,ZWE,1919,0.83055735,,1501779,Africa
Zimbabwe,ZWE,1916,0.83947104,,1432265,Africa
Zimbabwe,ZWE,1934,0.85388833,,2031962,Africa
Zimbabwe,ZWE,1936,0.8978998,,2114819,Africa
Zimbabwe,ZWE,1935,0.9034505,,2072976,Africa
Zimbabwe,ZWE,1921,0.90375566,,1557297,Africa
Zimbabwe,ZWE,1920,0.9232453,,1528456,Africa
Zimbabwe,ZWE,1917,0.9240186,,1454646,Africa
Zimbabwe,ZWE,1923,0.9298234,,1621755,Africa
Zimbabwe,ZWE,1924,0.96240157,,1655839,Africa
Zimbabwe,ZWE,1925,1.0989565,,1690639,Africa
Zimbabwe,ZWE,1938,1.2788571,,2201053,Africa
Zimbabwe,ZWE,1937,1.2874124,,2157505,Africa
Zimbabwe,ZWE,1939,1.3433663,,2245025,Africa
Zimbabwe,ZWE,1930,1.3503435,,1874974,Africa
Zimbabwe,ZWE,1926,1.367528,,1726171,Africa
Zimbabwe,ZWE,1927,1.390081,,1762449,Africa
Zimbabwe,ZWE,1940,1.5206059,,2289421,Africa
Zimbabwe,ZWE,1929,1.5221663,,1836997,Africa
Zimbabwe,ZWE,1947,1.5679117,,2616729,Africa
Zimbabwe,ZWE,1941,1.6301827,,2334240,Africa
Zimbabwe,ZWE,1928,1.6407956,,1799490,Africa
Zimbabwe,ZWE,1946,1.7067771,,2567459,Africa
Zimbabwe,ZWE,1948,1.7282592,,2666945,Africa
Zimbabwe,ZWE,1942,1.7681818,,2379481,Africa
Zimbabwe,ZWE,1945,1.8001302,,2519116,Africa
Zimbabwe,ZWE,1949,1.912763,,2725021,Africa
Zimbabwe,ZWE,1944,1.971867,,2471683,Africa
Zimbabwe,ZWE,1943,1.9774666,,2425144,Africa
Argentina,ARG,1917,0.27379838,4447,8140058,Americas
Argentina,ARG,1916,0.6279101,4927,7932490,Americas
Argentina,ARG,1915,0.8966955,5171,7730214,Americas
Argentina,ARG,1918,0.30139357,5177,8354021,Americas
Argentina,ARG,1914,1.1499766,5263,7533097,Americas
Argentina,ARG,1919,0.43378764,5271,8579951,Americas
Argentina,ARG,1921,0.610095,5533,9069751,Americas
Argentina,ARG,1920,0.66732836,5536,8818354,Americas
Argentina,ARG,1932,1.0700241,5614,12228636,Americas
Argentina,ARG,1933,1.0620592,5772,12444339,Americas
Argentina,ARG,1922,0.7809634,5796,9334686,Americas
Argentina,ARG,1931,1.0700257,5917,11989069,Americas
Argentina,ARG,1911,1.4280214,5971,6956048,Americas
Argentina,ARG,1913,1.3805096,6052,7341005,Americas
Argentina,ARG,1910,1.3184694,6092,6748544,Americas
Argentina,ARG,1934,1.1231046,6129,12663847,Americas
Argentina,ARG,1923,0.8774461,6213,9613722,Americas
Argentina,ARG,1912,1.3235447,6223,7153812,Americas
Argentina,ARG,1936,1.1497245,6236,13114548,Americas
Argentina,ARG,1925,1.1007271,6247,10197065,Americas
Argentina,ARG,1935,1.0848464,6296,12887227,Americas
Argentina,ARG,1926,1.0708697,6366,10501879,Americas
Argentina,ARG,1924,1.1055392,6464,9901098,Americas
Argentina,ARG,1938,1.2022467,6491,13581288,Americas
Argentina,ARG,1930,1.0874513,6503,11726853,Americas
Argentina,ARG,1937,1.2506632,6575,13345878,Americas
Argentina,ARG,1939,1.2554296,6612,13825464,Americas
Argentina,ARG,1927,1.2350231,6625,10815805,Americas
Argentina,ARG,1940,1.1255083,6633,14078649,Americas
Argentina,ARG,1943,0.9439697,6666,14894786,Americas
Argentina,ARG,1942,0.92131513,6829,14613051,Americas
Argentina,ARG,1928,1.142254,6840,11139114,Americas
Argentina,ARG,1941,0.97091323,6861,14341093,Americas
Argentina,ARG,1945,0.8820752,6943,15474655,Americas
Argentina,ARG,1929,1.1460828,6961,11443159,Americas
Argentina,ARG,1944,0.9178855,7299,15181952,Americas
Argentina,ARG,1946,0.86769783,7436,15773001,Americas
Argentina,ARG,1952,2.0399806,7519,17693856,Americas
Argentina,ARG,1953,1.9483852,7769,18032748,Americas
Argentina,ARG,1954,2.0006456,7938,18369248,Americas
Argentina,ARG,1950,1.7582345,7949,17017748,Americas
Argentina,ARG,1949,0.91891545,8045,16700599,Americas
Argentina,ARG,1951,2.014618,8086,17354614,Americas
Argentina,ARG,1947,0.90176415,8112,16077098,Americas
Argentina,ARG,1955,2.11543,8348,18700684,Americas
Argentina,ARG,1959,2.444442,8354,20024528,Americas
Argentina,ARG,1948,1.0600458,8372,16387059,Americas
Argentina,ARG,1956,2.327585,8424,19031200,Americas
Argentina,ARG,1963,2.3419125,8695,21364018,Americas
Argentina,ARG,1957,2.4585977,8705,19363792,Americas
Argentina,ARG,1960,2.3963196,8861,20349748,Americas
Argentina,ARG,1962,2.5518172,9049,21020364,Americas
Argentina,ARG,1958,2.2438035,9083,19695358,Americas
Argentina,ARG,1961,2.4721992,9344,20680658,Americas
Argentina,ARG,1964,2.5644364,9446,21708488,Americas
Argentina,ARG,1966,2.815352,10076,22403120,Americas
Argentina,ARG,1965,2.6664438,10155,22053662,Americas
Argentina,ARG,1967,2.8771782,10200,22757014,Americas
Argentina,ARG,1990,3.434042,10254,32637658,Americas
Argentina,ARG,1989,3.6380713,10393,32165770,Americas
Argentina,ARG,1968,2.9857347,10485,23112976,Americas
Argentina,ARG,1985,3.3192985,10895,30287120,Americas
Argentina,ARG,1969,3.2911031,11217,23472030,Americas
Argentina,ARG,1991,3.5494041,11223.984,33105766,Americas
Argentina,ARG,1988,3.830954,11244,31690790,Americas
Argentina,ARG,1986,3.38721,11515,30748332,Americas
Argentina,ARG,1982,3.5733747,11550,28922768,Americas
Argentina,ARG,1987,3.6800604,11633,31216450,Americas
Argentina,ARG,1970,3.4663708,11639,23842804,Americas
Argentina,ARG,1983,3.57907,11775,29377144,Americas
Argentina,ARG,1984,3.5683763,11837,29832200,Americas
Argentina,ARG,1971,3.667828,12003,24223380,Americas
Argentina,ARG,2002,3.2834175,12094.772,37885024,Americas
Argentina,ARG,1981,3.581481,12125,28471284,Americas
Argentina,ARG,1972,3.659347,12170,24612798,Americas
Argentina,ARG,1992,3.6114626,12267.084,33568280,Americas
Argentina,ARG,1978,3.77793,12444,27146124,Americas
Argentina,ARG,1973,3.7559495,12691,25020592,Americas
Argentina,ARG,1976,3.7922616,12696,26290258,Americas
Argentina,ARG,1993,3.4612706,12926.795,34027240,Americas
Argentina,ARG,1975,3.665458,12946,25875562,Americas
Argentina,ARG,1980,3.8771694,13080,28024808,Americas
Argentina,ARG,1995,3.6560533,13086.036,34946116,Americas
Argentina,ARG,2003,3.5171752,13088.565,38278164,Americas
Argentina,ARG,1979,4.0101604,13114,27584138,Americas
Argentina,ARG,1977,3.7698274,13236,26713780,Americas
Argentina,ARG,1974,3.751731,13284,25449752,Americas
Argentina,ARG,1994,3.5440307,13571.38,34488696,Americas
Argentina,ARG,2001,3.5752983,13651.981,37480492,Americas
Argentina,ARG,1996,3.8079824,13715.227,35389360,Americas
Argentina,ARG,2004,4.0612435,14183.226,38668796,Americas
Argentina,ARG,2000,3.8401778,14368.942,37070772,Americas
Argentina,ARG,1999,4.018361,14577.832,36653032,Americas
Argentina,ARG,1997,3.8430197,14722.6455,35815968,Americas
Argentina,ARG,1998,3.8487327,15185.959,36233196,Americas
Argentina,ARG,2005,4.1318693,15344.157,39070504,Americas
Argentina,ARG,2006,4.4230723,16490.473,39476856,Americas
Argentina,ARG,2009,4.398478,17328.977,40684344,Americas
Argentina,ARG,2007,4.3696775,17891.943,39876116,Americas
Argentina,ARG,2008,4.670683,18520.305,40273768,Americas
Argentina,ARG,2018,4.0663075,18556.383,44413592,Americas
Argentina,ARG,2016,4.3491664,18875,43668236,Americas
Argentina,ARG,2010,4.5433717,18979.992,41100124,Americas
Argentina,ARG,2014,4.3993144,19183,42824064,Americas
Argentina,ARG,2017,4.242436,19200.906,44054616,Americas
Argentina,ARG,2015,4.4326596,19502,43257064,Americas
Argentina,ARG,2012,4.559746,19599,41952364,Americas
Argentina,ARG,2013,4.471467,19873,42388268,Americas
Argentina,ARG,2011,4.5826206,20003,41520736,Americas
Argentina,ARG,2020,3.7583838,,45036032,Americas
Argentina,ARG,2019,3.9894862,,44745516,Americas
Argentina,ARG,2021,4.117966,,45276788,Americas
Brazil,BRA,1910,0.18771785,990,22361184,Americas
Brazil,BRA,1914,0.16875003,1004,24331468,Americas
Brazil,BRA,1915,0.12646315,1028,24850065,Americas
Brazil,BRA,1916,0.11343255,1036,25379715,Americas
Brazil,BRA,1918,0.087725945,1041,26470416,Americas
Brazil,BRA,1912,0.239616,1042,23326514,Americas
Brazil,BRA,1913,0.25321728,1046,23823693,Americas
Brazil,BRA,1911,0.20159058,1076,22839075,Americas
Brazil,BRA,1917,0.09636915,1086,25920654,Americas
Brazil,BRA,1919,0.11356155,1154,27027899,Americas
Brazil,BRA,1921,0.10259964,1242,28166360,Americas
Brazil,BRA,1920,0.13207506,1242,27593186,Americas
Brazil,BRA,1931,0.12077472,1294,34506006,Americas
Brazil,BRA,1925,0.17587176,1298,30551576,Americas
Brazil,BRA,1926,0.17562892,1299,31177749,Americas
Brazil,BRA,1922,0.13148588,1301,28747505,Americas
Brazil,BRA,1932,0.11835263,1312,35212919,Americas
Brazil,BRA,1924,0.17042302,1320,29937978,Americas
Brazil,BRA,1923,0.1573109,1347,29336703,Americas
Brazil,BRA,1930,0.16301276,1350,33813213,Americas
Brazil,BRA,1927,0.19086583,1366,31816757,Americas
Brazil,BRA,1933,0.1313597,1387,35934239,Americas
Brazil,BRA,1929,0.19144492,1465,33134257,Americas
Brazil,BRA,1934,0.12601472,1471,36670335,Americas
Brazil,BRA,1935,0.14716654,1482,37421510,Americas
Brazil,BRA,1928,0.18250926,1492,32468862,Americas
Brazil,BRA,1942,0.1343334,1584,43657003,Americas
Brazil,BRA,1936,0.13470471,1591,38188072,Americas
Brazil,BRA,1940,0.15597531,1610,41568218,Americas
Brazil,BRA,1937,0.1561461,1610,38970337,Americas
Brazil,BRA,1939,0.14631645,1627,40633684,Americas
Brazil,BRA,1938,0.15319139,1643,39768626,Americas
Brazil,BRA,1941,0.1474671,1683,42575027,Americas
Brazil,BRA,1943,0.14442243,1763,44817135,Americas
Brazil,BRA,1944,0.1281004,1785,46008096,Americas
Brazil,BRA,1945,0.1444074,1792,47230706,Americas
Brazil,BRA,1946,0.15380922,1934,48485805,Americas
Brazil,BRA,1947,0.17969643,1956,49774257,Americas
Brazil,BRA,1948,0.1535248,2096,51096948,Americas
Brazil,BRA,1949,0.14029722,2204,52489682,Americas
Brazil,BRA,1950,0.3643581,2236,53955360,Americas
Brazil,BRA,1951,0.38961926,2279,55591060,Americas
Brazil,BRA,1952,0.43528032,2377,57283340,Americas
Brazil,BRA,1953,0.42724523,2418,59025680,Americas
Brazil,BRA,1954,0.48786452,2531,60827596,Americas
Brazil,BRA,1956,0.56630087,2672,64644888,Americas
Brazil,BRA,1955,0.54263365,2675,62701036,Americas
Brazil,BRA,1957,0.53965795,2793,66660892,Americas
Brazil,BRA,1958,0.5681734,3005,68735928,Americas
Brazil,BRA,1959,0.5504603,3201,70880824,Americas
Brazil,BRA,1960,0.64099336,3398,73092520,Americas
Brazil,BRA,1961,0.6521097,3585,75330008,Americas
Brazil,BRA,1965,0.66416365,3617,84623752,Americas
Brazil,BRA,1963,0.69425035,3623,79915560,Americas
Brazil,BRA,1964,0.68762654,3637,82262800,Americas
Brazil,BRA,1962,0.69054925,3711,77599224,Americas
Brazil,BRA,1966,0.7365585,3747,86979288,Americas
Brazil,BRA,1967,0.73790985,3795,89323288,Americas
Brazil,BRA,1968,0.8408127,4050,91659248,Americas
Brazil,BRA,1969,0.8925486,4313,94000384,Americas
Brazil,BRA,1970,0.96759653,4635,96369888,Americas
Brazil,BRA,1971,1.0334964,5024,98766288,Americas
Brazil,BRA,1972,1.1237195,5480,101194392,Americas
Brazil,BRA,1973,1.2704351,6086,103666904,Americas
Brazil,BRA,1974,1.3433151,6416,106167376,Americas
Brazil,BRA,1975,1.3788202,6582,108700512,Americas
Brazil,BRA,1976,1.3846636,7079,111286504,Americas
Brazil,BRA,1983,1.2624229,7203,130977376,Americas
Brazil,BRA,1977,1.420028,7248,113939888,Americas
Brazil,BRA,1978,1.5126663,7425,116664384,Americas
Brazil,BRA,1984,1.2478746,7438,133888776,Americas
Brazil,BRA,1982,1.3337866,7587,128065104,Americas
Brazil,BRA,1981,1.3630791,7709,125168064,Americas
Brazil,BRA,1979,1.5664809,7736,119447304,Americas
Brazil,BRA,1992,1.4983952,7812.7944,155900784,Americas
Brazil,BRA,1990,1.4508868,7842,150706448,Americas
Brazil,BRA,1985,1.3129473,7862,136783184,Americas
Brazil,BRA,1991,1.4960175,7888.0483,153336448,Americas
Brazil,BRA,1993,1.5419381,8166.236,158440864,Americas
Brazil,BRA,1988,1.4255718,8230,145253984,Americas
Brazil,BRA,1980,1.51667,8249,122288384,Americas
Brazil,BRA,1986,1.4079673,8281,139643360,Americas
Brazil,BRA,1989,1.4286486,8333,148003424,Americas
Brazil,BRA,1987,1.4412715,8402,142466272,Americas
Brazil,BRA,1994,1.5778434,8615.688,160980480,Americas
Brazil,BRA,1995,1.6431366,8951.694,163515328,Americas
Brazil,BRA,1996,1.7424477,9124.516,166037120,Americas
Brazil,BRA,1997,1.821151,9409.946,168546704,Americas
Brazil,BRA,1998,1.8554686,9419.107,171039808,Americas
Brazil,BRA,1999,1.886351,9441.759,173486272,Americas
Brazil,BRA,2000,1.934246,9834.425,175873712,Americas
Brazil,BRA,2001,1.9424405,9953.31,178211888,Americas
Brazil,BRA,2002,1.926925,10245.069,180476688,Americas
Brazil,BRA,2003,1.887129,10354.596,182629280,Americas
Brazil,BRA,2004,1.9566369,10949.66,184722048,Americas
Brazil,BRA,2005,1.950622,11305.771,186797344,Americas
Brazil,BRA,2006,1.9535519,11766.605,188820688,Americas
Brazil,BRA,2007,2.0472486,12500.007,190779456,Americas
Brazil,BRA,2008,2.1416569,13164.012,192672320,Americas
Brazil,BRA,2009,2.0038037,13180.891,194517552,Americas
Brazil,BRA,2016,2.382041,13873,206859584,Americas
Brazil,BRA,2017,2.3856156,13951.6,208504960,Americas
Brazil,BRA,2018,2.2701142,14033.565,210166592,Americas
Brazil,BRA,2010,2.2422264,14215.612,196353504,Americas
Brazil,BRA,2011,2.3340783,14831,198185296,Americas
Brazil,BRA,2012,2.4918227,14985,199977712,Americas
Brazil,BRA,2014,2.7420719,15258,203459648,Americas
Brazil,BRA,2013,2.639368,15306,201721776,Americas
Brazil,BRA,2015,2.5798414,15826,205188208,Americas
Brazil,BRA,2020,2.074642,,213196304,Americas
Brazil,BRA,2019,2.243357,,211782880,Americas
Brazil,BRA,2021,2.281014,,214326224,Americas
Canada,CAN,1921,9.22334,5351,8732206,Americas
